filename,subregion_time,skip_time,num_makeup_region,num_subregion_with_annot,total_listen_time,num_extra_region,silence_time,num_surplus_region,surplus_time,makeup_time,extra_time,extra_time_hour,makeup_time_hour,surplus_time_hour,silence_time_hour,subregion_time_hour,skip_time_hour,skip_silence_overlap_hour,end_time_hour,total_listen_time_hour,silence_raw_hour,subregion_raw_hour,num_raw_subregion,subregions,positions,ranks,counts,removals
41_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,7.73,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '4', '5', '2', '1']","[149, 0, 0, 96, 211]","['', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '']"
41_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,5.97,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 3', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '5', '3', '4', '2']","[108, 0, 140, 0, 90]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
41_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,6.79,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 3', 'Position: 3, Rank: 4', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['2', '3', '4', '1', '5']","[75, 185, 0, 106, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
41_17_sparse_code.cha,10800000,3577980,1,3,10823860,0,0,0,0,3601840,0,0.0,1.0,0.0,0.0,3.0,0.99,0.0,16.0,3.01,5.12,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '1', '5', '3', '2']","[257, 234, 0, 156, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
42_06_sparse_code.cha,0,1423560,0,0,40791310,0,15385120,0,0,0,0,0.0,0.0,0.0,4.27,0.0,0.4,0.0,16.0,11.33,4.27,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
42_07_sparse_code.cha,0,4815750,0,0,34461410,0,18322830,0,0,0,0,0.0,0.0,0.0,5.09,0.0,1.34,0.0,16.0,9.57,5.09,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
42_08_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,5.42,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '1', '3', '2', '4']","[0, 44, 73, 93, 47]","['Subregion removed for not having any annotations', '', '', '', '']"
42_09_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,6.02,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 4', 'Position: 3, Rank: 3', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['2', '4', '3', '1', '5']","[136, 51, 87, 160, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
42_10_sparse_code.cha,14400000,336640,0,4,14062780,0,171380,0,0,0,0,0.0,0.0,0.0,0.05,4.0,0.09,0.05,16.0,3.91,8.14,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '2', '5', '1', '3']","[103, 208, 0, 130, 67]","['', '', 'Subregion removed for not having any annotations', '', '']"
42_11_sparse_code.cha,14400000,2369860,1,4,14405120,0,0,0,0,2374980,0,0.0,0.66,0.0,0.0,4.0,0.66,0.0,16.0,4.0,6.31,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '1', '2', '3', '5']","[145, 96, 94, 85, 90]","['', '', '', '', 'Subregion removed for having a nested makeup or surplus region']"
42_12_sparse_code.cha,14400000,3132030,1,4,14407720,0,3135790,0,0,3143510,0,0.0,0.87,0.0,0.87,4.0,0.87,0.87,16.0,4.0,8.26,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '1', '2', '5', '3']","[182, 103, 4, 93, 121]","['', '', '', 'Subregion removed for having a nested makeup or surplus region', '']"
42_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,6.99,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 3', 'Position: 3, Rank: 5', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['1', '3', '5', '4', '2']","[173, 202, 0, 85, 88]","['', '', 'Subregion removed for not having any annotations', '', '']"
42_14_sparse_code.cha,10800000,0,0,3,10773700,0,26300,0,0,0,0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,16.0,2.99,5.01,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 5', 'Position: 3, Rank: 1', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '5', '1', '3', '2']","[0, 0, 153, 175, 231]","['Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '', '']"
42_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,6.06,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '1', '5', '3', '4']","[144, 240, 0, 218, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
42_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,4.89,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '4', '2', '1', '5']","[106, 0, 191, 141, 0]","['', 'Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations']"
42_17_sparse_code.cha,10800000,3597220,1,3,10803220,0,0,0,0,3600440,0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,16.0,3.0,5.34,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['2', '5', '1', '4', '3']","[406, 0, 242, 158, 0]","['', 'Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations']"
43_06_sparse_code.cha,0,10335560,0,0,26125990,0,1939940,0,0,0,0,0.0,0.0,0.0,0.54,0.0,2.87,0.0,10.67,7.26,0.54,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
43_07_sparse_code.cha,0,0,0,0,39552900,0,14925340,0,0,0,0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,15.13,10.99,4.15,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
43_08_sparse_code.cha,14400000,0,1,4,15076720,0,0,0,0,676720,0,0.0,0.19,0.0,0.0,4.0,0.0,0.0,12.73,4.19,1.61,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 5', 'Position: 3, Rank: 1', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['4', '5', '1', '3', '2']","[40, 16, 57, 37, 2]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
43_09_sparse_code.cha,14399000,1524000,0,4,12793470,0,81530,0,0,0,0,0.0,0.0,0.0,0.02,4.0,0.42,0.0,15.83,3.55,2.45,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['1', '2', '5', '3', '4']","[55, 52, 0, 15, 16]","['', '', 'Subregion removed for not having any annotations', '', '']"
43_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.08,4.0,4.61,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']","[0, 38, 61, 46, 29]","['Subregion removed for not having any annotations', '', '', '', '']"
43_11_sparse_code.cha,14400000,942720,1,4,14408070,0,0,0,0,950790,0,0.0,0.26,0.0,0.0,4.0,0.26,0.0,13.3,4.0,2.43,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '5', '2', '4']","[113, 32, 20, 20, 41]","['', '', 'Subregion removed for having a nested makeup or surplus region', '', '']"
43_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.47,4.0,3.58,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '4', '2', '5', '3']","[97, 36, 107, 0, 71]","['', '', '', 'Subregion removed for not having any annotations', '']"
43_13_sparse_code.cha,14400000,1374960,1,4,14099370,0,0,0,0,1074330,0,0.0,0.3,0.0,0.0,4.0,0.38,0.0,12.55,3.92,1.94,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['5', '1', '2', '4', '3']","[22, 198, 53, 51, 52]","['Subregion removed for having a nested makeup or surplus region', '', '', '', '']"
43_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,3.0,3.0,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '3', '1', '4', '2']","[0, 56, 36, 0, 111]","['Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations', '']"
43_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.8,3.0,1.67,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '1', '2', '3', '5']","[0, 62, 65, 168, 0]","['Subregion removed for not having any annotations', '', '', '', 'Subregion removed for not having any annotations']"
43_16_sparse_code.cha,10800000,0,0,3,10551620,0,248380,0,0,0,0,0.0,0.0,0.0,0.07,3.0,0.0,0.0,12.74,2.93,3.95,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '4', '2', '5', '1']","[95, 0, 161, 0, 129]","['', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations', '']"
43_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.13,3.0,1.9,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 4', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '2', '5', '4', '3']","[105, 132, 0, 0, 220]","['', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '']"
44_06_sparse_code.cha,0,3016900,0,0,26644830,0,27938260,0,0,0,0,0.0,0.0,0.0,7.76,0.0,0.84,0.0,16.0,7.4,7.76,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
44_07_sparse_code.cha,0,0,0,0,28980500,0,10744180,0,0,0,0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,11.03,8.05,2.98,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
44_08_sparse_code.cha,14400000,0,0,4,14068550,0,331450,0,0,0,0,0.0,0.0,0.0,0.09,4.0,0.0,0.0,12.33,3.91,5.92,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '2', '5', '1', '4']","[1, 22, 0, 10, 14]","['', '', 'Subregion removed for not having any annotations', '', '']"
44_09_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.14,4.0,1.55,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 5', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '5', '2', '4', '1']","[5, 0, 24, 34, 5]","['', 'Subregion removed for not having any annotations', '', '', '']"
44_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,8.36,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 1', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['5', '1', '4', '3', '2']","[0, 13, 9, 21, 72]","['Subregion removed for not having any annotations', '', '', '', '']"
44_11_sparse_code.cha,14400000,0,0,4,14036030,0,363970,0,0,0,0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,12.68,3.9,2.81,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['1', '2', '4', '3', '5']","[13, 69, 42, 18, 0]","['', '', '', '', 'Subregion removed for not having any annotations']"
44_12_sparse_code.cha,10800000,0,0,3,11178920,0,0,1,378920,0,0,0.0,0.0,0.11,0.0,3.0,0.0,0.0,11.5,3.11,1.74,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '2', '1', '5', '3']","[115, 12, 14, 0, 29]","['Subregion removed for overlapping with surplus', '', '', 'Subregion removed for not having any annotations', '']"
44_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,4.0,1.29,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 5', 'Position: 3, Rank: 1', 'Position: 4, Rank: 2', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['4', '5', '1', '2', '3']","[19, 0, 70, 27, 123]","['', 'Subregion removed for not having any annotations', '', '', '']"
44_14_sparse_code.cha,10799000,5917590,1,3,10800470,5,0,0,0,3600510,2318550,0.64,1.0,0.0,0.0,3.0,1.64,0.0,11.15,3.0,0.07,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 3', 'Position: 3, Rank: 5', 'Position: 4, Rank: 1', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '3', '5', '1', '4']","[47, 27, 66, 20, 0]","['', '', 'Subregion removed for having a nested makeup or surplus region', '', 'Subregion removed for not having any annotations']"
44_15_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.42,3.0,2.17,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 1', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['3', '2', '4', '1', '5']","[65, 56, 0, 48, 0]","['', '', 'Subregion removed for not having any annotations', '', 'Subregion removed for not having any annotations']"
44_16_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.37,3.0,2.87,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 4', 'Position: 3, Rank: 2', 'Position: 4, Rank: 3', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['1', '4', '2', '3', '5']","[147, 0, 219, 79, 0]","['', 'Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations']"
44_17_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.42,3.0,2.99,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '1', '3', '5', '4']","[47, 81, 41, 0, 0]","['', '', '', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations']"
45_06_sparse_code.cha,0,1187830,0,0,31227760,0,13380400,0,0,0,0,0.0,0.0,0.0,3.72,0.0,0.33,0.0,12.72,8.67,3.72,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
45_07_sparse_code.cha,0,1624980,0,0,26777280,0,9698670,0,0,0,0,0.0,0.0,0.0,2.69,0.0,0.45,0.0,10.58,7.44,2.69,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
45_08_sparse_code.cha,14400000,1723990,1,4,15376390,0,1279780,0,0,2700380,0,0.0,0.75,0.0,0.36,4.0,0.48,0.36,13.9,4.27,2.03,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 2', 'Position: 3, Rank: 1', 'Position: 4, Rank: 4', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['5', '2', '1', '4', '3']","[18, 2, 14, 48, 28]","['Subregion removed for having a nested makeup or surplus region', '', '', '', '']"
45_09_sparse_code.cha,14400000,1410480,1,4,14202050,0,198430,0,0,1410960,0,0.0,0.39,0.0,0.06,4.0,0.39,0.0,14.02,3.95,6.13,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 5', 'Position: 4, Rank: 3', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '1', '5', '3', '4']","[29, 19, 17, 10, 23]","['', '', 'Subregion removed for having a nested makeup or surplus region', '', '']"
45_10_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.33,4.0,0.0,4.0,4,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 4']","['1', '2', '3', '4']","['3', '1', '2', '4']","[14, 21, 4, 10, 0]","['', '', '', '', '']"
45_11_sparse_code.cha,14400000,0,0,4,14170350,0,229650,0,0,0,0,0.0,0.0,0.0,0.06,4.0,0.0,0.0,16.0,3.94,7.32,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 4', 'Position: 3, Rank: 1', 'Position: 4, Rank: 5', 'Position: 5, Rank: 2']","['1', '2', '3', '4', '5']","['3', '4', '1', '5', '2']","[11, 20, 16, 0, 22]","['', '', '', 'Subregion removed for not having any annotations', '']"
45_12_sparse_code.cha,14400000,1404200,1,4,13896150,0,0,0,0,900350,0,0.0,0.25,0.0,0.0,4.0,0.39,0.0,12.3,3.86,2.56,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 2', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '5', '4', '2', '3']","[37, 0, 33, 24, 25]","['', 'Subregion removed for having a nested makeup or surplus region', '', '', '']"
45_13_sparse_code.cha,14399000,0,0,4,14399000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.57,4.0,1.75,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['2', '1', '3', '5', '4']","[47, 16, 42, 0, 42]","['', '', '', 'Subregion removed for not having any annotations', '']"
45_14_sparse_code.cha,10800000,863750,1,3,10804540,0,0,0,0,868290,0,0.0,0.24,0.0,0.0,3.0,0.24,0.0,12.6,3.0,2.12,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 3', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '5', '4', '3', '1']","[84, 0, 20, 50, 144]","['', 'Subregion removed for not having any annotations', 'Subregion removed for having a nested makeup or surplus region', '', '']"
45_15_sparse_code.cha,10800000,0,0,3,10646070,0,153930,0,0,0,0,0.0,0.0,0.0,0.04,3.0,0.0,0.0,11.59,2.96,2.94,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 5', 'Position: 3, Rank: 4', 'Position: 4, Rank: 1', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['2', '5', '4', '1', '3']","[34, 0, 0, 22, 43]","['', 'Subregion removed for not having any annotations', 'Subregion removed for not having any annotations', '', '']"
45_16_sparse_code.cha,10800000,1247040,1,3,10800300,0,0,0,0,1247340,0,0.0,0.35,0.0,0.0,3.0,0.35,0.0,11.35,3.0,1.47,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 3', 'Position: 3, Rank: 5', 'Position: 4, Rank: 2', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['4', '3', '5', '2', '1']","[6, 75, 0, 67, 25]","['Subregion removed for having a nested makeup or surplus region', '', 'Subregion removed for not having any annotations', '', '']"
45_17_sparse_code.cha,10799000,66770,1,3,10801750,0,0,0,0,69520,0,0.0,0.02,0.0,0.0,3.0,0.02,0.0,9.44,3.0,3.89,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 5', 'Position: 4, Rank: 4', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '2', '5', '4', '1']","[53, 52, 0, 0, 117]","['', '', 'Subregion removed for not having any annotations', 'Subregion removed for having a nested makeup or surplus region', '']"
46_06_sparse_code.cha,0,5643960,0,0,32309360,0,2705280,0,0,0,0,0.0,0.0,0.0,0.75,0.0,1.57,0.1,11.19,8.97,0.75,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
46_07_sparse_code.cha,0,2831140,0,0,31162890,0,4556210,0,0,0,0,0.0,0.0,0.0,1.27,0.0,0.79,0.0,10.71,8.66,1.27,0.0,0,[],[],[],"[0, 0, 0, 0, 0]","['', '', '', '', '']"
46_08_sparse_code.cha,14400000,2294820,1,4,13889020,0,513190,0,0,2297030,0,0.0,0.64,0.0,0.14,4.0,0.64,0.0,10.62,3.86,2.28,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 1', 'Position: 3, Rank: 3', 'Position: 4, Rank: 2', 'Position: 5, Rank: 5']","['1', '2', '3', '4', '5']","['4', '1', '3', '2', '5']","[26, 33, 10, 38, 47]","['', '', '', '', 'Subregion removed for having a nested makeup or surplus region']"
46_09_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.26,4.0,1.05,5.0,5,"['Position: 1, Rank: 1', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 3']","['1', '2', '3', '4', '5']","['1', '2', '4', '5', '3']","[52, 23, 33, 0, 25]","['', '', '', 'Subregion removed for not having any annotations', '']"
46_10_sparse_code.cha,14400000,1266240,1,4,13914620,0,0,0,0,780860,0,0.0,0.22,0.0,0.0,4.0,0.35,0.0,10.95,3.87,1.88,5.0,5,"['Position: 1, Rank: 2', 'Position: 2, Rank: 3', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['2', '3', '4', '5', '1']","[30, 21, 8, 1, 73]","['', '', '', 'Subregion removed for having a nested makeup or surplus region', '']"
46_11_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,4.0,7.0,5.0,5,"['Position: 1, Rank: 5', 'Position: 2, Rank: 3', 'Position: 3, Rank: 1', 'Position: 4, Rank: 2', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['5', '3', '1', '2', '4']","[0, 65, 25, 22, 98]","['Subregion removed for not having any annotations', '', '', '', '']"
46_12_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.91,4.0,3.01,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 1', 'Position: 3, Rank: 2', 'Position: 4, Rank: 5', 'Position: 5, Rank: 4']","['1', '2', '3', '4', '5']","['3', '1', '2', '5', '4']","[31, 51, 68, 0, 48]","['', '', '', 'Subregion removed for not having any annotations', '']"
46_13_sparse_code.cha,14400000,0,0,4,14400000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.38,4.0,1.96,5.0,5,"['Position: 1, Rank: 3', 'Position: 2, Rank: 2', 'Position: 3, Rank: 4', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['3', '2', '4', '5', '1']","[75, 98, 98, 0, 89]","['', '', '', 'Subregion removed for not having any annotations', '']"
46_14_sparse_code.cha,10800000,0,0,3,10800000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.71,3.0,3.34,5.0,5,"['Position: 1, Rank: 4', 'Position: 2, Rank: 2', 'Position: 3, Rank: 3', 'Position: 4, Rank: 5', 'Position: 5, Rank: 1']","['1', '2', '3', '4', '5']","['4', '2', '3', '5', '1']","[0, 32, 34, 0, 107]","['Subregion removed for not having any annotations', '', '', 'Subregion removed for not having any annotations', '']"
