filename,region_type,start_time,stop_time
09_12_sparse_code.cha,skip,11859060,12453480
09_12_sparse_code.cha,skip,20943810,22800000
09_12_sparse_code.cha,makeup,4803270,6315900
09_12_sparse_code.cha,subregion,1200000,4800000
09_12_sparse_code.cha,subregion,4800000,8400000
09_12_sparse_code.cha,subregion,11100000,14700000
09_12_sparse_code.cha,subregion,19200000,22800000
09_12_sparse_code.cha,subregion,32100000,35700000
09_12_sparse_code.cha,silence,6315900,11710880
09_12_sparse_code.cha,silence,21371760,32549800
09_12_sparse_code.cha,silence,37130020,43606930
09_12_sparse_code.cha,silence,57599990,57599990
39_16_sparse_code.cha,subregion,5100000,8700000
39_16_sparse_code.cha,subregion,11700000,15300000
39_16_sparse_code.cha,subregion,17100000,20700000
39_16_sparse_code.cha,subregion,30000000,33600000
39_16_sparse_code.cha,subregion,33600000,37200000
39_16_sparse_code.cha,silence,24848750,28728670
40_07_sparse_code.cha,skip,2440320,2690710
40_07_sparse_code.cha,skip,12672630,13245810
40_07_sparse_code.cha,skip,23120280,24107430
40_07_sparse_code.cha,skip,25987000,26426410
40_07_sparse_code.cha,skip,31721000,31980090
40_07_sparse_code.cha,skip,37165160,38938090
40_07_sparse_code.cha,skip,44354950,44977790
40_07_sparse_code.cha,silence,6081210,10566060
40_07_sparse_code.cha,silence,11316100,11543610
40_07_sparse_code.cha,silence,43996480,44146670
40_07_sparse_code.cha,silence,44986520,57599990
46_13_sparse_code.cha,subregion,600000,4200000
46_13_sparse_code.cha,subregion,10800000,14400000
46_13_sparse_code.cha,subregion,16200000,19800000
46_13_sparse_code.cha,subregion,31500000,35100000
46_13_sparse_code.cha,subregion,35100000,38700000
46_13_sparse_code.cha,silence,4495910,6183690
46_13_sparse_code.cha,silence,8631770,10085930
46_13_sparse_code.cha,silence,20242530,24152290
32_06_sparse_code.cha,skip,3348330,3672220
32_06_sparse_code.cha,skip,40953760,41368990
32_06_sparse_code.cha,skip,46561030,47005400
32_06_sparse_code.cha,silence,18620810,25350330
32_06_sparse_code.cha,silence,25458140,26960810
32_06_sparse_code.cha,silence,27197430,27710980
32_06_sparse_code.cha,silence,47657070,57599990
40_06_sparse_code.cha,skip,353160,984590
40_06_sparse_code.cha,skip,1225280,1373250
40_06_sparse_code.cha,skip,3444710,3684180
40_06_sparse_code.cha,skip,7090500,9546800
40_06_sparse_code.cha,skip,19381620,19854960
40_06_sparse_code.cha,skip,25680990,26419180
40_06_sparse_code.cha,skip,26450010,27434000
40_06_sparse_code.cha,skip,34569990,34914460
40_06_sparse_code.cha,silence,20206130,20786170
40_06_sparse_code.cha,silence,27434000,31463690
13_17_sparse_code.cha,skip,31839560,32438020
13_17_sparse_code.cha,makeup,35401500,36002020
13_17_sparse_code.cha,subregion,1000,3600000
13_17_sparse_code.cha,subregion,4200000,7800000
13_17_sparse_code.cha,subregion,25200000,28800000
13_17_sparse_code.cha,subregion,31800000,35400000
13_17_sparse_code.cha,subregion,35400000,39000000
13_17_sparse_code.cha,silence,9041190,9640380
13_17_sparse_code.cha,silence,10130510,26383310
13_17_sparse_code.cha,silence,39555010,57599990
10_07_sparse_code.cha,skip,14369340,17481280
10_07_sparse_code.cha,skip,20424930,24863020
10_07_sparse_code.cha,skip,32435610,33100050
10_07_sparse_code.cha,silence,20736560,24723090
10_07_sparse_code.cha,silence,44834520,46407610
21_08_sparse_code.cha,skip,45122820,45313960
21_08_sparse_code.cha,subregion,900000,4500000
21_08_sparse_code.cha,subregion,20100000,23700000
21_08_sparse_code.cha,subregion,23700000,27300000
21_08_sparse_code.cha,subregion,38400000,42000000
21_08_sparse_code.cha,subregion,42000000,45600000
21_08_sparse_code.cha,silence,7970890,8937640
21_08_sparse_code.cha,silence,28877250,30726340
21_08_sparse_code.cha,silence,31893910,32213470
01_12_sparse_code.cha,subregion,5700000,9300000
01_12_sparse_code.cha,subregion,12300000,15900000
01_12_sparse_code.cha,subregion,21600000,25200000
01_12_sparse_code.cha,subregion,27000000,30600000
01_12_sparse_code.cha,subregion,40200000,43800000
01_12_sparse_code.cha,silence,16907730,20940320
25_11_sparse_code.cha,subregion,1800000,5400000
25_11_sparse_code.cha,subregion,13800000,17400000
25_11_sparse_code.cha,subregion,18600000,22200000
25_11_sparse_code.cha,subregion,22200000,25800000
25_11_sparse_code.cha,subregion,31500000,35100000
25_11_sparse_code.cha,silence,6942780,12271000
25_11_sparse_code.cha,silence,41085620,42153490
34_12_sparse_code.cha,makeup,10045790,11523290
34_12_sparse_code.cha,subregion,900000,4500000
34_12_sparse_code.cha,subregion,4500000,8100000
34_12_sparse_code.cha,subregion,9600000,13200000
34_12_sparse_code.cha,subregion,13200000,16800000
34_12_sparse_code.cha,subregion,18300000,21900000
34_12_sparse_code.cha,silence,6623530,10045790
10_13_sparse_code.cha,subregion,15000000,18600000
10_13_sparse_code.cha,subregion,18900000,22500000
10_13_sparse_code.cha,subregion,30900000,34500000
10_13_sparse_code.cha,subregion,37500000,41100000
10_13_sparse_code.cha,subregion,42000000,45600000
10_13_sparse_code.cha,silence,10179960,13811520
10_13_sparse_code.cha,silence,27403490,30749530
10_13_sparse_code.cha,silence,46892720,57599990
08_14_sparse_code.cha,subregion,300000,3900000
08_14_sparse_code.cha,subregion,6000000,9600000
08_14_sparse_code.cha,subregion,23100000,26700000
08_14_sparse_code.cha,subregion,38100000,41700000
08_14_sparse_code.cha,subregion,43500000,47100000
08_14_sparse_code.cha,silence,11648520,18067850
08_14_sparse_code.cha,silence,31603550,37902290
08_14_sparse_code.cha,silence,47513990,48812760
08_14_sparse_code.cha,silence,49503420,57599990
06_14_sparse_code.cha,subregion,1200000,4800000
06_14_sparse_code.cha,subregion,6000000,9600000
06_14_sparse_code.cha,subregion,16200000,19800000
06_14_sparse_code.cha,subregion,29100000,32700000
06_14_sparse_code.cha,subregion,32700000,36300000
06_14_sparse_code.cha,silence,9476610,16045830
06_14_sparse_code.cha,silence,36068950,57599990
25_07_sparse_code.cha,silence,6669450,6947100
25_07_sparse_code.cha,silence,7185200,7818400
25_07_sparse_code.cha,silence,10107830,14556950
25_07_sparse_code.cha,silence,22667570,30871860
12_16_sparse_code.cha,subregion,300000,3900000
12_16_sparse_code.cha,subregion,7500000,11100000
12_16_sparse_code.cha,subregion,12900000,16500000
12_16_sparse_code.cha,subregion,24000000,27600000
12_16_sparse_code.cha,subregion,28800000,32400000
12_16_sparse_code.cha,silence,3714310,6257570
12_16_sparse_code.cha,silence,16656310,16909730
12_16_sparse_code.cha,silence,19597420,23193770
12_16_sparse_code.cha,silence,31889730,34462430
13_15_sparse_code.cha,subregion,4200000,7800000
13_15_sparse_code.cha,subregion,9300000,12900000
13_15_sparse_code.cha,subregion,22200000,25800000
13_15_sparse_code.cha,subregion,26100000,29700000
13_15_sparse_code.cha,subregion,34500000,38100000
13_15_sparse_code.cha,silence,12906850,21131780
13_15_sparse_code.cha,silence,39772960,46973680
39_17_sparse_code.cha,skip,32854500,33001570
39_17_sparse_code.cha,makeup,23981790,24112520
39_17_sparse_code.cha,subregion,7800000,11400000
39_17_sparse_code.cha,subregion,11400000,15000000
39_17_sparse_code.cha,subregion,21900000,25500000
39_17_sparse_code.cha,subregion,25500000,29100000
39_17_sparse_code.cha,subregion,29400000,33000000
39_17_sparse_code.cha,silence,6826650,9137740
39_17_sparse_code.cha,silence,17430710,23981790
16_10_sparse_code.cha,skip,23382100,24927420
16_10_sparse_code.cha,makeup,32100280,33647010
16_10_sparse_code.cha,subregion,300000,3900000
16_10_sparse_code.cha,subregion,5400000,9000000
16_10_sparse_code.cha,subregion,15900000,19500000
16_10_sparse_code.cha,subregion,22800000,26400000
16_10_sparse_code.cha,subregion,32100000,35700000
16_10_sparse_code.cha,silence,8900240,14682320
16_10_sparse_code.cha,silence,26034160,31829360
16_10_sparse_code.cha,silence,37774840,37775840
16_10_sparse_code.cha,silence,39368230,42430430
16_10_sparse_code.cha,silence,43020560,43022780
36_09_sparse_code.cha,subregion,3300000,6900000
36_09_sparse_code.cha,subregion,18000000,21600000
36_09_sparse_code.cha,subregion,27900000,31500000
36_09_sparse_code.cha,subregion,32400000,36000000
36_09_sparse_code.cha,subregion,38400000,42000000
36_09_sparse_code.cha,silence,6641640,12034820
36_09_sparse_code.cha,silence,21303970,27857680
38_10_sparse_code.cha,subregion,300000,3900000
38_10_sparse_code.cha,subregion,3900000,7500000
38_10_sparse_code.cha,subregion,31500000,35100000
38_10_sparse_code.cha,subregion,36000000,39600000
38_10_sparse_code.cha,subregion,39600000,43200000
38_10_sparse_code.cha,silence,5519810,14059990
38_10_sparse_code.cha,silence,51496580,57599990
22_10_sparse_code.cha,skip,5175060,6599800
22_10_sparse_code.cha,skip,25488780,26390940
22_10_sparse_code.cha,makeup,11103010,13445120
22_10_sparse_code.cha,subregion,3000000,6600000
22_10_sparse_code.cha,subregion,11100000,14700000
22_10_sparse_code.cha,subregion,24600000,28200000
22_10_sparse_code.cha,subregion,34800000,38400000
22_10_sparse_code.cha,subregion,43200000,46800000
22_10_sparse_code.cha,silence,61130,841490
22_10_sparse_code.cha,silence,975300,1076100
22_10_sparse_code.cha,silence,6860870,9609500
22_10_sparse_code.cha,silence,17552240,23284520
22_10_sparse_code.cha,silence,30900710,34006050
22_10_sparse_code.cha,silence,49956720,50888680
26_08_sparse_code.cha,extra,34201110,35072410
26_08_sparse_code.cha,skip,13793600,14473010
26_08_sparse_code.cha,skip,14669980,15016430
26_08_sparse_code.cha,skip,37260710,37366090
26_08_sparse_code.cha,skip,39658880,40200820
26_08_sparse_code.cha,makeup,11396170,12902090
26_08_sparse_code.cha,subregion,9300000,12900000
26_08_sparse_code.cha,subregion,12900000,16500000
26_08_sparse_code.cha,subregion,24000000,27600000
26_08_sparse_code.cha,subregion,30600000,34200000
26_08_sparse_code.cha,subregion,36600000,40200000
26_08_sparse_code.cha,silence,3879190,11396170
26_08_sparse_code.cha,silence,18846110,24734100
26_08_sparse_code.cha,silence,40294610,57599990
29_09_sparse_code.cha,skip,2236050,2494830
29_09_sparse_code.cha,subregion,300000,3900000
29_09_sparse_code.cha,subregion,15300000,18900000
29_09_sparse_code.cha,subregion,24300000,27900000
29_09_sparse_code.cha,subregion,34200000,37800000
29_09_sparse_code.cha,subregion,38100000,41700000
29_09_sparse_code.cha,silence,11476010,14907550
29_09_sparse_code.cha,silence,27954200,29619060
29_09_sparse_code.cha,silence,32033230,34109260
07_06_sparse_code.cha,silence,3925280,6419940
07_06_sparse_code.cha,silence,11757790,12483350
07_06_sparse_code.cha,silence,21239750,21429350
07_06_sparse_code.cha,silence,22732650,23715630
07_06_sparse_code.cha,silence,31607140,40159200
07_06_sparse_code.cha,silence,40391110,57599990
21_13_sparse_code.cha,subregion,300000,3900000
21_13_sparse_code.cha,subregion,5100000,8700000
21_13_sparse_code.cha,subregion,25800000,29400000
21_13_sparse_code.cha,subregion,29400000,33000000
21_13_sparse_code.cha,subregion,33300000,36900000
21_13_sparse_code.cha,silence,22552630,25673260
06_09_sparse_code.cha,skip,20707270,20965950
06_09_sparse_code.cha,skip,21534680,22297500
06_09_sparse_code.cha,skip,22452630,22640650
06_09_sparse_code.cha,skip,41073730,41251840
06_09_sparse_code.cha,skip,42409350,43103160
06_09_sparse_code.cha,makeup,46518110,47578900
06_09_sparse_code.cha,subregion,2700000,6300000
06_09_sparse_code.cha,subregion,9300000,12900000
06_09_sparse_code.cha,subregion,20700000,24300000
06_09_sparse_code.cha,subregion,40800000,44400000
06_09_sparse_code.cha,subregion,46500000,50100000
06_09_sparse_code.cha,silence,6285520,9058220
06_09_sparse_code.cha,silence,25552720,26016330
06_09_sparse_code.cha,silence,29373000,31568300
06_09_sparse_code.cha,silence,31758700,36715470
42_17_sparse_code.cha,skip,38401360,41998580
42_17_sparse_code.cha,makeup,33900310,37500750
42_17_sparse_code.cha,subregion,3000000,6600000
42_17_sparse_code.cha,subregion,6900000,10500000
42_17_sparse_code.cha,subregion,15000000,18600000
42_17_sparse_code.cha,subregion,33900000,37500000
42_17_sparse_code.cha,subregion,38400000,42000000
42_17_sparse_code.cha,silence,19926580,27457290
42_17_sparse_code.cha,silence,45900670,57599990
04_13_sparse_code.cha,skip,25204390,26482760
04_13_sparse_code.cha,makeup,302250,1587930
04_13_sparse_code.cha,subregion,300000,3900000
04_13_sparse_code.cha,subregion,5100000,8700000
04_13_sparse_code.cha,subregion,9600000,13200000
04_13_sparse_code.cha,subregion,25200000,28800000
04_13_sparse_code.cha,subregion,31800000,35400000
04_13_sparse_code.cha,silence,14717320,25085000
28_13_sparse_code.cha,subregion,2400000,6000000
28_13_sparse_code.cha,subregion,6300000,9900000
28_13_sparse_code.cha,subregion,17700000,21300000
28_13_sparse_code.cha,subregion,24600000,28200000
28_13_sparse_code.cha,subregion,36300000,39900000
28_13_sparse_code.cha,silence,9430280,17502330
28_13_sparse_code.cha,silence,28348820,35937890
10_09_sparse_code.cha,makeup,17700490,18867130
10_09_sparse_code.cha,subregion,2100000,5700000
10_09_sparse_code.cha,subregion,7800000,11400000
10_09_sparse_code.cha,subregion,17700000,21300000
10_09_sparse_code.cha,subregion,23100000,26700000
10_09_sparse_code.cha,subregion,40800000,44400000
10_09_sparse_code.cha,silence,9328720,9562490
10_09_sparse_code.cha,silence,11195470,17548070
10_09_sparse_code.cha,silence,28183360,31127460
10_09_sparse_code.cha,silence,31864260,34536890
10_09_sparse_code.cha,silence,44041100,57599990
39_08_sparse_code.cha,makeup,14100430,15025460
39_08_sparse_code.cha,subregion,4800000,8400000
39_08_sparse_code.cha,subregion,14100000,17700000
39_08_sparse_code.cha,subregion,19200000,22800000
39_08_sparse_code.cha,subregion,26700000,30300000
39_08_sparse_code.cha,subregion,40500000,44100000
39_08_sparse_code.cha,silence,9301500,14073530
39_08_sparse_code.cha,silence,20559880,21479610
39_08_sparse_code.cha,silence,23442650,23658020
39_08_sparse_code.cha,silence,29908880,40121700
39_08_sparse_code.cha,silence,41225850,41439620
39_08_sparse_code.cha,silence,46272360,46272360
16_17_sparse_code.cha,subregion,3300000,6900000
16_17_sparse_code.cha,subregion,16500000,20100000
16_17_sparse_code.cha,subregion,20100000,23700000
16_17_sparse_code.cha,subregion,26700000,30300000
16_17_sparse_code.cha,subregion,30300000,33900000
16_17_sparse_code.cha,silence,11349640,16582290
16_17_sparse_code.cha,silence,36795690,37322300
16_17_sparse_code.cha,silence,40114560,57599990
30_09_sparse_code.cha,skip,23821920,24478100
30_09_sparse_code.cha,makeup,4802830,7087900
30_09_sparse_code.cha,subregion,1,3600000
30_09_sparse_code.cha,subregion,4800000,8400000
30_09_sparse_code.cha,subregion,10500000,14100000
30_09_sparse_code.cha,subregion,22800000,26400000
30_09_sparse_code.cha,subregion,38400000,42000000
30_09_sparse_code.cha,silence,9521710,12152470
30_09_sparse_code.cha,silence,32286070,32818380
30_09_sparse_code.cha,silence,43465910,57599990
04_09_sparse_code.cha,skip,5914670,6003890
04_09_sparse_code.cha,skip,6005460,6092430
04_09_sparse_code.cha,skip,21851370,22371150
04_09_sparse_code.cha,skip,31678300,32026680
04_09_sparse_code.cha,makeup,3003020,6146280
04_09_sparse_code.cha,subregion,3000000,6600000
04_09_sparse_code.cha,subregion,15300000,18900000
04_09_sparse_code.cha,subregion,18900000,22500000
04_09_sparse_code.cha,subregion,29400000,33000000
04_09_sparse_code.cha,subregion,33000000,36600000
04_09_sparse_code.cha,silence,6240040,13843730
04_09_sparse_code.cha,silence,22371150,24143100
15_08_sparse_code.cha,skip,9692180,10150320
15_08_sparse_code.cha,skip,10150320,10633060
15_08_sparse_code.cha,makeup,12900670,13842360
15_08_sparse_code.cha,subregion,2100000,5700000
15_08_sparse_code.cha,subregion,9000000,12600000
15_08_sparse_code.cha,subregion,12900000,16500000
15_08_sparse_code.cha,subregion,27900000,31500000
15_08_sparse_code.cha,subregion,34200000,37800000
15_08_sparse_code.cha,silence,16407260,24613250
16_11_sparse_code.cha,subregion,1200000,4800000
16_11_sparse_code.cha,subregion,5700000,9300000
16_11_sparse_code.cha,subregion,12000000,15600000
16_11_sparse_code.cha,subregion,15600000,19200000
16_11_sparse_code.cha,subregion,30600000,34200000
16_11_sparse_code.cha,silence,365241,662252
16_11_sparse_code.cha,silence,731700,1214182
16_11_sparse_code.cha,silence,9622742,12550440
16_11_sparse_code.cha,silence,19237798,20108960
16_11_sparse_code.cha,silence,20747069,25860192
16_11_sparse_code.cha,silence,35023452,49486525
16_11_sparse_code.cha,silence,49921534,57599990
20_09_sparse_code.cha,skip,36475480,37195060
20_09_sparse_code.cha,makeup,4500130,5217650
20_09_sparse_code.cha,subregion,0,3600000
20_09_sparse_code.cha,subregion,4500000,8100000
20_09_sparse_code.cha,subregion,14100000,17700000
20_09_sparse_code.cha,subregion,35700000,39300000
20_09_sparse_code.cha,subregion,39600000,43200000
20_09_sparse_code.cha,silence,8187460,14357170
20_09_sparse_code.cha,silence,26088100,27023800
20_09_sparse_code.cha,silence,28187910,29902910
43_07_sparse_code.cha,silence,1575810,3432540
43_07_sparse_code.cha,silence,11609390,12843310
43_07_sparse_code.cha,silence,13332520,14673010
43_07_sparse_code.cha,silence,20719310,27968590
43_07_sparse_code.cha,silence,28755190,30030170
43_07_sparse_code.cha,silence,40817630,42735170
43_07_sparse_code.cha,silence,54425840,54478240
43_16_sparse_code.cha,subregion,2700000,6300000
43_16_sparse_code.cha,subregion,15600000,19200000
43_16_sparse_code.cha,subregion,19200000,22800000
43_16_sparse_code.cha,subregion,28500000,32100000
43_16_sparse_code.cha,subregion,32100000,35700000
43_16_sparse_code.cha,silence,7266620,13824000
43_16_sparse_code.cha,silence,22551620,29004110
43_16_sparse_code.cha,silence,36010830,37205550
09_11_sparse_code.cha,skip,3348660,3655670
09_11_sparse_code.cha,skip,18996820,19489970
09_11_sparse_code.cha,makeup,6300000,7102530
09_11_sparse_code.cha,subregion,1800000,5400000
09_11_sparse_code.cha,subregion,6300000,9900000
09_11_sparse_code.cha,subregion,18300000,21900000
09_11_sparse_code.cha,subregion,21900000,25500000
09_11_sparse_code.cha,subregion,34200000,37800000
09_11_sparse_code.cha,silence,9801190,13891340
09_11_sparse_code.cha,silence,14095680,16929050
09_11_sparse_code.cha,silence,43818160,46105610
09_11_sparse_code.cha,silence,47853110,49217870
35_07_sparse_code.cha,skip,25232730,25822240
35_07_sparse_code.cha,skip,27696800,27932020
35_07_sparse_code.cha,skip,31239950,31936470
35_07_sparse_code.cha,silence,5136050,5395810
35_07_sparse_code.cha,silence,6498030,10675650
35_07_sparse_code.cha,silence,20256460,24234790
02_06_sparse_code.cha,skip,12814100,13386590
02_06_sparse_code.cha,skip,13441580,13584960
02_06_sparse_code.cha,skip,13747390,17765400
02_06_sparse_code.cha,skip,22343350,22677410
02_06_sparse_code.cha,skip,31390380,31699240
02_06_sparse_code.cha,skip,33445020,34698480
02_06_sparse_code.cha,skip,37380200,57599990
02_06_sparse_code.cha,silence,13734250,17668110
02_06_sparse_code.cha,silence,18826140,20508090
02_06_sparse_code.cha,silence,21741780,21807740
02_06_sparse_code.cha,silence,37261470,57599990
36_16_sparse_code.cha,subregion,2700000,6300000
36_16_sparse_code.cha,subregion,18300000,21900000
36_16_sparse_code.cha,subregion,21900000,25500000
36_16_sparse_code.cha,subregion,28500000,32100000
36_16_sparse_code.cha,subregion,36900000,40500000
36_16_sparse_code.cha,silence,13384140,18143680
36_16_sparse_code.cha,silence,25717280,29195070
36_16_sparse_code.cha,silence,42708600,43336050
29_06_sparse_code.cha,silence,8659840,9757820
29_06_sparse_code.cha,silence,19825680,20859150
29_06_sparse_code.cha,silence,29776770,31744300
29_06_sparse_code.cha,silence,32304780,33091870
29_06_sparse_code.cha,silence,33417030,34785070
29_06_sparse_code.cha,silence,48743580,49801090
15_11_sparse_code.cha,subregion,11100000,14700000
15_11_sparse_code.cha,subregion,15900000,19500000
15_11_sparse_code.cha,subregion,32100000,35700000
15_11_sparse_code.cha,subregion,37500000,41100000
15_11_sparse_code.cha,subregion,41100000,44700000
15_11_sparse_code.cha,silence,6501430,10275340
15_11_sparse_code.cha,silence,22647380,32118460
15_11_sparse_code.cha,silence,45127320,57599990
36_10_sparse_code.cha,subregion,2100000,5700000
36_10_sparse_code.cha,subregion,9300000,12900000
36_10_sparse_code.cha,subregion,12900000,16500000
36_10_sparse_code.cha,subregion,19200000,22800000
36_10_sparse_code.cha,subregion,26700000,30300000
36_10_sparse_code.cha,silence,5419270,13232140
36_10_sparse_code.cha,silence,22329480,27948620
23_17_sparse_code.cha,extra,4188910,4201590
23_17_sparse_code.cha,skip,28202520,28980650
23_17_sparse_code.cha,makeup,4201590,4978860
23_17_sparse_code.cha,subregion,4200000,7800000
23_17_sparse_code.cha,subregion,9000000,12600000
23_17_sparse_code.cha,subregion,28200000,31800000
23_17_sparse_code.cha,subregion,41400000,45000000
23_17_sparse_code.cha,subregion,47400000,51000000
23_17_sparse_code.cha,silence,16689820,28980650
23_17_sparse_code.cha,silence,48188080,57599990
11_12_sparse_code.cha,makeup,24600000,26285070
11_12_sparse_code.cha,subregion,1200000,4800000
11_12_sparse_code.cha,subregion,16200000,19800000
11_12_sparse_code.cha,subregion,19800000,23400000
11_12_sparse_code.cha,subregion,24600000,28200000
11_12_sparse_code.cha,subregion,37200000,40800000
11_12_sparse_code.cha,silence,13386170,17885560
11_12_sparse_code.cha,silence,28115670,36949060
11_12_sparse_code.cha,silence,48268110,48271550
42_06_sparse_code.cha,skip,31346160,32381010
42_06_sparse_code.cha,skip,36119300,36508010
42_06_sparse_code.cha,silence,9509720,13348520
42_06_sparse_code.cha,silence,26487970,28790630
42_06_sparse_code.cha,silence,48356330,57599990
44_10_sparse_code.cha,subregion,300000,3900000
44_10_sparse_code.cha,subregion,12600000,16200000
44_10_sparse_code.cha,subregion,16200000,19800000
44_10_sparse_code.cha,subregion,20100000,23700000
44_10_sparse_code.cha,subregion,33600000,37200000
44_10_sparse_code.cha,silence,5162890,10879240
44_10_sparse_code.cha,silence,23822490,26399610
44_10_sparse_code.cha,silence,27194610,28593540
44_10_sparse_code.cha,silence,37207890,57599990
15_17_sparse_code.cha,subregion,900000,4500000
15_17_sparse_code.cha,subregion,4500000,8100000
15_17_sparse_code.cha,subregion,15000000,18600000
15_17_sparse_code.cha,subregion,32400000,36000000
15_17_sparse_code.cha,subregion,36900000,40500000
15_17_sparse_code.cha,silence,18284010,30270780
15_17_sparse_code.cha,silence,41935610,57599990
06_07_sparse_code.cha,silence,5792880,12979860
06_07_sparse_code.cha,silence,20177880,29002700
06_07_sparse_code.cha,silence,29463520,30889880
06_07_sparse_code.cha,silence,31541840,32139910
06_07_sparse_code.cha,silence,32266100,32566150
06_07_sparse_code.cha,silence,39076810,39597010
06_07_sparse_code.cha,silence,40024060,40412990
06_07_sparse_code.cha,silence,42573280,48637900
06_07_sparse_code.cha,silence,49912700,57599990
34_16_sparse_code.cha,skip,1542870,2588910
34_16_sparse_code.cha,makeup,21900470,22942730
34_16_sparse_code.cha,subregion,300000,3900000
34_16_sparse_code.cha,subregion,3900000,7500000
34_16_sparse_code.cha,subregion,11400000,15000000
34_16_sparse_code.cha,subregion,21900000,25500000
34_16_sparse_code.cha,subregion,25800000,29400000
31_09_sparse_code.cha,subregion,2700000,6300000
31_09_sparse_code.cha,subregion,12600000,16200000
31_09_sparse_code.cha,subregion,32400000,36000000
31_09_sparse_code.cha,subregion,36000000,39600000
31_09_sparse_code.cha,subregion,39600000,43200000
31_09_sparse_code.cha,silence,6532870,11577460
31_09_sparse_code.cha,silence,25127420,31809720
31_09_sparse_code.cha,silence,43432140,57599990
08_13_sparse_code.cha,skip,19874170,20242760
08_13_sparse_code.cha,skip,20247260,20573370
08_13_sparse_code.cha,skip,28800510,29128940
08_13_sparse_code.cha,skip,30103820,31132140
08_13_sparse_code.cha,makeup,15192660,17000810
08_13_sparse_code.cha,subregion,14700000,18300000
08_13_sparse_code.cha,subregion,18300000,21900000
08_13_sparse_code.cha,subregion,28800000,32400000
08_13_sparse_code.cha,subregion,39600000,43200000
08_13_sparse_code.cha,subregion,44700000,48300000
08_13_sparse_code.cha,silence,10754520,15025400
08_13_sparse_code.cha,silence,32720210,37317510
08_13_sparse_code.cha,silence,50495700,57599990
38_07_sparse_code.cha,skip,44236080,44718920
38_07_sparse_code.cha,skip,44749680,45244610
38_07_sparse_code.cha,silence,8511250,14278600
38_07_sparse_code.cha,silence,24648670,25456150
38_07_sparse_code.cha,silence,25528420,26562470
38_07_sparse_code.cha,silence,26605980,27003710
38_07_sparse_code.cha,silence,27008990,27174350
38_07_sparse_code.cha,silence,31237070,32333160
21_10_sparse_code.cha,skip,29110140,30736700
21_10_sparse_code.cha,makeup,24011980,25632440
21_10_sparse_code.cha,subregion,2700000,6300000
21_10_sparse_code.cha,subregion,24000000,27600000
21_10_sparse_code.cha,subregion,28500000,32100000
21_10_sparse_code.cha,subregion,32700000,36300000
21_10_sparse_code.cha,subregion,36900000,40500000
23_14_sparse_code.cha,subregion,5700000,9300000
23_14_sparse_code.cha,subregion,9300000,12900000
23_14_sparse_code.cha,subregion,29400000,33000000
23_14_sparse_code.cha,subregion,40500000,44100000
23_14_sparse_code.cha,subregion,47100000,50700000
23_14_sparse_code.cha,silence,98020,4668820
23_14_sparse_code.cha,silence,13585980,19032180
23_14_sparse_code.cha,silence,25068480,25301130
23_14_sparse_code.cha,silence,34453110,38441920
23_14_sparse_code.cha,silence,54758000,57599990
16_15_sparse_code.cha,subregion,900000,4500000
16_15_sparse_code.cha,subregion,4500000,8100000
16_15_sparse_code.cha,subregion,18600000,22200000
16_15_sparse_code.cha,subregion,33300000,36900000
16_15_sparse_code.cha,subregion,36900000,40500000
16_15_sparse_code.cha,silence,8531620,16283620
16_15_sparse_code.cha,silence,23867250,31243460
16_15_sparse_code.cha,silence,40187540,57599990
43_08_sparse_code.cha,makeup,7200720,7877440
43_08_sparse_code.cha,subregion,900000,4500000
43_08_sparse_code.cha,subregion,7200000,10800000
43_08_sparse_code.cha,subregion,17700000,21300000
43_08_sparse_code.cha,subregion,23700000,27300000
43_08_sparse_code.cha,subregion,42000000,45600000
43_08_sparse_code.cha,silence,10367870,10773650
43_08_sparse_code.cha,silence,10802980,16200590
22_08_sparse_code.cha,extra,5004640,7150520
22_08_sparse_code.cha,extra,35108360,36261580
22_08_sparse_code.cha,skip,1291390,2555020
22_08_sparse_code.cha,skip,15160980,15803960
22_08_sparse_code.cha,skip,23726490,24334580
22_08_sparse_code.cha,skip,26401340,28989910
22_08_sparse_code.cha,skip,31558860,32733780
22_08_sparse_code.cha,makeup,13801270,16768810
22_08_sparse_code.cha,subregion,1200000,4800000
22_08_sparse_code.cha,subregion,13800000,17400000
22_08_sparse_code.cha,subregion,21000000,24600000
22_08_sparse_code.cha,subregion,26400000,30000000
22_08_sparse_code.cha,subregion,31500000,35100000
22_08_sparse_code.cha,silence,111910,1031410
22_08_sparse_code.cha,silence,7813140,13392670
22_08_sparse_code.cha,silence,24334580,26057900
22_08_sparse_code.cha,silence,37974680,42061210
15_16_sparse_code.cha,subregion,1800000,5400000
15_16_sparse_code.cha,subregion,6900000,10500000
15_16_sparse_code.cha,subregion,31500000,35100000
15_16_sparse_code.cha,subregion,36900000,40500000
15_16_sparse_code.cha,subregion,41100000,44700000
15_16_sparse_code.cha,silence,21098570,32727030
15_16_sparse_code.cha,silence,47429390,57599990
31_08_sparse_code.cha,subregion,600000,4200000
31_08_sparse_code.cha,subregion,5400000,9000000
31_08_sparse_code.cha,subregion,20100000,23700000
31_08_sparse_code.cha,subregion,31500000,35100000
31_08_sparse_code.cha,subregion,38100000,41700000
31_08_sparse_code.cha,silence,9090130,15631000
31_08_sparse_code.cha,silence,26951230,30032030
31_08_sparse_code.cha,silence,42444370,57599990
